Date,Lower Hutt,Petone,Wainuiomata,Upper Hutt,Porirua,Wellington High (Moa),Wellington High (Western),Wellington Low Level,North Wellington (Moa),North Wellington (Porirua)
2006-02-24,252.801042,290.2724389,203.2104838,270.0415881,243.5755672,288.3881131,293.0897489,313.896644,218.3462446,209.0932767
2006-02-25,305.1135187,267.6518194,287.0496093,298.34901,269.7462053,270.7031876,275.1174307,311.8063732,302.0280807,289.2345747
2006-02-26,281.9003958,207.8138903,269.4823039,355.785256,284.8158014,264.1862499,268.4951289,306.612873,284.7919661,272.7339226
2006-02-27,290.5322066,196.9371049,259.5682834,304.0250403,272.6804375,331.1733043,336.5758767,328.8670785,261.8195153,250.7390523
2006-02-28,252.9075861,509.2742155,198.2258729,264.3264205,234.434424,320.3171846,325.5437534,309.6682134,250.9612308,240.3450269
2006-03-01,248.8182989,401.5850142,221.7082712,286.5028917,237.8159599,339.8222528,345.3682468,335.5872843,269.8432903,258.4334152
2006-03-02,236.0623239,336.6753295,195.3276742,244.157227,251.4066818,318.3291974,323.5255087,294.6519238,226.9782764,217.3851506
2006-03-03,199.1613101,262.4890719,100.2401239,255.1566922,176.5178061,232.6053752,236.4031527,251.5913999,198.4980663,190.1123795
2006-03-04,174.2103261,160.353521,191.3278206,256.7274441,229.3651771,215.3082716,218.8243743,250.9787715,220.821882,211.497267
2006-03-05,258.4122058,267.8164691,190.6324471,324.4146604,274.5956835,218.6110008,222.1817873,251.2668942,290.2784598,278.0263752
2006-03-06,266.3707469,354.0137355,305.4928421,242.6632223,231.5300176,349.6603191,355.3728588,345.1769381,219.4999275,210.2393972
2006-03-07,210.2010997,303.6769092,176.7757899,238.0449329,228.6118927,304.0875552,309.0565954,285.2473135,241.1103065,230.9425885
2006-03-08,249.476857,250.8895621,68.06167131,279.4219099,226.5850518,302.171543,307.1103083,302.3533201,260.4970364,249.5166742
2006-03-09,214.0547647,260.317921,239.0483043,222.992001,235.4760068,309.630513,314.6922492,277.4425946,207.8903724,199.1313759
2006-03-10,213.8067972,217.9902955,231.8591169,236.1477577,217.2244975,233.1580621,236.9704502,284.769446,227.0571273,217.4948541
2006-03-11,254.000684,377.7929259,137.4658488,275.5917986,266.1603006,251.2235769,255.3322155,302.7279556,287.4095885,275.3110415
2006-03-12,282.5407098,273.9124773,319.8760466,275.240748,265.4701443,270.8695258,275.3003911,267.8983605,292.1733777,279.8797943
2006-03-13,268.2263981,323.4508328,167.2110059,287.4968244,269.0943446,292.3886454,297.1725195,310.3198548,260.4135835,249.4612337
2006-03-14,283.3402611,312.882339,174.4010913,265.2617754,242.6802699,356.612007,362.4478824,316.4251183,247.0523526,236.6665895
2006-03-15,238.85992,371.006932,286.3644917,277.0110227,254.4875502,353.9329635,359.7262078,332.6963381,224.2278385,214.8058053
2006-03-16,242.5999755,244.2489882,178.2286243,266.4052241,269.2316486,338.7772298,344.3235609,316.5219068,276.9018252,265.2716427
2006-03-17,255.5800798,361.7693036,216.7291298,260.8539786,248.9956993,278.3443948,282.9022948,300.6490922,220.6867807,211.4218416
2006-03-18,287.6144631,280.2521381,239.5745855,294.6917786,282.6777133,223.9491642,227.6171062,304.2896596,283.67106,271.767229
2006-03-19,269.0829344,347.6698568,293.2667587,285.2279413,282.271055,286.2885807,290.9785254,294.9286633,298.9198221,286.381719
2006-03-20,212.7223567,256.2660882,247.3452288,242.5646508,214.6198837,293.9792833,298.7962216,269.9769577,239.4219898,229.3840061
2006-03-21,199.8538008,240.7593759,205.1923791,209.9423131,185.6753547,276.3689976,280.8983312,254.5821733,179.3465393,171.8306441
2006-03-22,167.3079533,248.9900028,234.3001349,217.0639795,206.4550802,308.8318464,313.8942604,260.7150406,216.2758799,207.2164475
2006-03-23,234.0519822,233.7918119,247.7526404,231.2069308,213.8871656,271.1358364,275.5812594,267.610877,186.1017182,178.3097278
2006-03-24,167.0097843,256.6568314,130.5695638,212.7888029,182.3911282,253.616293,257.7753404,239.2294427,179.5315126,172.0179871
2006-03-25,190.2958823,133.2025576,278.7166346,234.7670207,213.3784466,288.2428776,292.9707509,240.308608,233.7382465,223.9605211
2006-03-26,235.4247083,84.34006489,210.412986,257.8102135,249.3478309,236.1475896,240.0217828,264.845578,252.1036456,241.5623962
2006-03-27,194.4282887,453.7437431,218.3571368,242.0302955,195.5934301,299.4335156,304.3469894,275.8932172,200.752539,192.3622127
2006-03-28,178.1635962,87.31242448,139.0362258,192.9032151,207.6229081,303.754728,308.7401477,191.7449401,197.5223184,189.2707073
2006-03-29,221.469822,175.2762291,197.7738705,250.1132667,218.3762908,269.99029,274.4224687,305.1915907,199.8981765,191.5510671
2006-03-30,193.3896065,483.8333974,213.4298753,256.5165714,216.9573517,312.4254307,317.5552952,271.5188659,221.79482,212.5375421
2006-03-31,222.959506,257.4335667,178.2341428,260.0872672,197.249846,322.541431,327.8384972,272.278136,208.1825347,199.4973161
2006-04-01,227.142275,174.5439614,192.3825897,270.766052,225.0156475,217.5357326,221.1090438,245.2339814,229.5641222,219.9911904
2006-04-02,214.2256456,255.587545,254.7158406,266.3342207,236.8218465,245.7138096,249.7508225,262.6665661,253.2821303,242.724902
2006-04-03,196.4190589,264.3771234,198.9355951,233.2719118,206.9679062,313.3140796,318.4628175,246.29149,198.0799675,189.8273776
2006-04-04,187.3427979,222.6850771,176.2061643,204.6790848,190.460818,350.5006016,356.2616287,239.4842327,190.2954646,182.370772
2006-04-05,196.6619583,245.2086881,186.2378308,218.3811516,227.3396995,316.0117854,321.2070143,279.0076216,216.5206717,207.5079169
2006-04-06,221.5700491,263.4024357,174.0614642,258.1838118,196.311666,291.3878856,296.1792932,256.4570901,197.8470719,189.6153262
2006-04-07,195.7069616,209.2104967,175.2215165,220.8384683,173.2228979,244.8180423,248.8445196,253.4108696,195.5203652,187.3890952
2006-04-08,219.8598212,238.5408318,99.14586241,254.311549,229.2801301,248.232384,252.3158641,254.8791932,198.7960358,190.5322683
2006-04-09,174.2241427,203.0314046,187.051157,220.3701182,212.4088377,205.4425051,208.8227834,228.1823513,164.8076628,157.9598529
2006-04-10,204.4809362,230.6303219,309.6318491,251.9801671,190.0494371,277.5322764,282.0996421,239.187979,271.4665581,260.1921311
2006-04-11,197.899284,251.6717113,171.4539301,222.9791441,204.1437053,312.0475936,317.1840455,258.4205551,192.4263242,184.4381706
2006-04-12,209.9416705,249.8079189,182.9353629,247.142291,194.5027215,253.0804243,257.2471127,260.6148545,197.8685615,189.6581973
2006-04-13,198.8969391,220.24844,179.68856,198.4925992,187.028774,234.6095258,238.4729123,249.0333503,186.752728,179.0071075
2006-04-14,208.4122129,188.695389,226.3092619,267.7228256,221.9211798,166.6390234,169.3836878,244.7717437,241.9366231,231.906773
2006-04-15,159.1526477,182.5111855,180.6750571,207.2272387,192.0085555,172.7761425,175.6224795,194.6750209,180.301512,172.8302204
2006-04-16,174.3289238,152.9363423,197.8971906,254.7654715,178.8441202,135.8221221,138.0601373,193.4308361,191.9509574,184.0005383
2006-04-17,175.2627436,169.312868,200.3909905,230.0360005,194.2138086,182.5332492,185.5415722,232.4524183,189.5044008,181.658869
2006-04-18,200.7920432,254.0569712,178.8206251,220.8150694,190.0612527,239.4495461,243.3967215,252.0056681,190.5389626,182.6541721
2006-04-19,210.7663266,275.5574931,202.6532751,235.9063933,222.0567805,332.0761135,337.5513129,288.3698424,220.4890058,211.3689707
2006-04-20,219.329386,258.3391862,198.0147971,266.596099,202.6349458,251.0723676,255.2128515,249.3307031,207.6000123,199.0169932
2006-04-21,205.4303971,231.0743785,180.503336,207.7691343,205.5296826,278.73142,283.3289859,271.0770273,184.247915,176.633819
2006-04-22,197.6680028,180.0781529,180.1557899,260.9172545,191.6365866,224.409148,228.1114549,242.5988884,224.7297059,215.4469006
2006-04-23,175.6642372,248.7812516,203.5827335,219.8304162,192.5872993,156.5209749,159.1037953,227.8379943,198.1674739,189.9855761
2006-04-24,200.3226905,208.5341244,198.3063656,256.6369193,225.1286874,214.2147874,217.7503692,253.3215272,209.1041954,200.4746629
2006-04-25,172.6588561,151.3795704,171.3429115,227.9165793,190.0943721,204.6439241,208.0222384,186.6855897,210.9399457,202.238606
2006-04-26,226.7508176,278.3430455,231.6496649,231.5817109,191.3488308,304.8207759,309.8538751,285.4957128,188.8845245,181.0965167
2006-04-27,198.3325131,213.5928204,179.9257012,195.1282976,176.706945,306.1541964,311.2103568,262.1146356,193.4216625,185.4502049
2006-04-28,212.5061596,301.2172099,123.6205382,238.3878466,200.6009531,252.3989279,256.5681767,238.9354422,195.0634569,187.0279902
2006-04-29,163.1374128,200.3425243,135.5661735,212.0119618,186.6881741,247.9741511,252.0711549,239.9129923,209.8401062,201.199859
2006-04-30,190.9939776,184.8729891,321.7060123,233.6665924,230.2443842,232.4977548,236.339852,255.2717634,237.4328993,227.660955
2006-05-01,247.6593225,256.9093524,201.6725074,232.364319,205.9840222,250.1771498,254.3122576,268.1430689,219.468772,210.4402812
2006-05-02,241.5050124,212.3425147,165.8945493,217.7227445,214.9939251,317.322071,322.5680803,244.0335772,227.9422723,218.5694675
2006-05-03,201.8663573,254.0990572,171.171778,231.4771764,197.3149812,297.3718989,302.2891033,231.801752,197.9679634,189.8313851
2006-05-04,211.2323826,219.6060373,200.6879624,237.678755,194.9649659,311.831091,316.9884489,250.3239601,193.6756301,185.7190948
2006-05-05,150.9891597,234.1324333,35.77050448,212.335243,192.8377179,263.7903359,268.1540495,221.0210055,185.882503,178.2496029
2006-05-06,217.9551459,143.8797364,282.6260043,219.2864985,222.6433109,194.092894,197.3043094,246.0275483,238.3144699,228.533015
2006-05-07,211.0466888,267.3388158,234.5543372,219.3551926,212.4365902,242.3444289,246.3550288,237.2356356,211.4590604,202.7838254
2006-05-08,224.1691251,229.9220863,199.0079572,242.8546668,220.3729675,318.2721544,323.5403802,253.5953843,220.2944794,211.260889
2006-05-09,203.8905831,244.1340698,198.0225639,235.996082,205.8533879,266.6727087,271.0877393,255.3880104,201.2953482,193.04462
2006-05-10,196.2934054,238.4506571,165.2594144,212.8797505,185.9478306,300.5363399,305.5130406,264.7984422,214.5784898,205.7873252
2006-05-11,194.1427527,239.9131853,199.5310881,210.8070605,172.6637635,291.201841,296.0249603,241.9238047,203.7245123,195.3818411
2006-05-12,155.8034057,209.9024753,23.07146586,201.9908289,164.8671648,238.8495228,242.8063546,208.6139271,216.3252909,207.4706556
2006-05-13,234.4455176,82.32629956,311.7985342,225.7438,223.6673287,225.6313854,229.3700115,227.7095684,216.2628796,207.4148446
2006-05-14,192.3498608,208.0841014,283.9644207,230.3579533,175.9815936,202.5663423,205.9234795,235.414873,200.7450981,192.5357023
2006-05-15,219.1036463,205.1849535,138.8180463,204.4791845,199.772112,285.6636498,290.398934,221.2864825,240.4131395,230.5860308
2006-05-16,197.0546715,340.4891698,290.2864286,202.0544369,199.3660444,312.4767359,317.6575498,287.1432802,207.8472736,199.3552118
2006-05-17,215.9340537,264.9660484,207.0516871,235.3658089,215.6644625,270.8862011,275.3783732,253.7667077,225.6655005,216.4496556
2006-05-18,193.7870461,264.1705369,140.7937241,245.3910549,202.7047102,322.9127898,328.2688314,254.4162927,182.296613,174.8552981
2006-05-19,182.7293286,228.798455,219.2257203,209.6893437,185.3108705,284.4220122,289.1405893,250.7689588,197.1711843,189.1263786
2006-05-20,205.4303998,233.3316488,224.4177347,247.209423,222.9297328,242.6328197,246.6589381,246.4965138,248.9109443,238.7597519
2006-05-21,195.7178528,194.1581534,236.8464753,226.9036495,197.477506,267.6019082,272.0432614,229.0179012,202.0451339,193.80902
2006-05-22,215.2854061,227.2709933,248.1782579,234.3143022,214.5448797,303.085894,308.1172022,254.4670831,221.8173465,212.7793897
2006-05-23,173.8819709,252.2347624,205.9729384,200.074767,178.3214809,260.3075704,264.629633,228.2617563,185.620522,178.0608757
2006-05-24,188.8073163,124.712994,178.0694501,219.1368259,223.2892336,350.4723394,356.2926618,247.5729317,196.5614036,188.5598486
2006-05-25,188.6745335,211.6453641,213.5238862,204.7302566,183.3002541,320.3726188,325.6941633,236.1241792,193.8533594,185.9656653
2006-05-26,198.3178131,351.7161458,202.7446453,211.9442139,191.3574816,265.9442007,270.362568,248.1109855,190.1500859,182.4166272
2006-05-27,157.4407708,201.9654612,206.2845013,229.6291703,191.1944463,252.7321097,256.9318331,255.6383259,201.1857087,193.0071871
2006-05-28,213.6016809,87.96881465,233.8166644,219.0203183,200.0006656,303.0454935,308.0823205,238.3916823,235.1152254,225.561807
2006-05-29,188.1434241,209.424052,73.62874602,209.3557276,198.8859983,255.2828497,259.5266971,207.9904976,201.5484972,193.3627582
2006-05-30,214.5822872,364.1003307,295.398026,238.6044391,187.9113485,317.9165472,323.2027052,273.8670601,192.7476921,184.9229914
2006-05-31,202.63978,291.5208703,205.3384379,197.5475642,194.2271467,309.75666,314.9081935,289.5637213,198.0515361,190.015222
2006-06-01,195.011189,274.3695162,206.8466339,217.9521454,191.594067,270.7014924,275.2044242,258.8292605,178.6204906,171.3759637
2006-06-02,193.435002,196.8617077,200.1200641,235.5633864,204.3682675,269.7858998,274.2745193,256.5883127,202.1767108,193.9805612
2006-06-03,182.8543067,229.7951716,206.2095817,213.232013,210.3801801,221.1868694,224.8676647,242.064164,214.8812687,206.1740947
2006-06-04,153.3955832,159.6373771,117.6568472,218.0842494,175.6169155,137.6697621,139.9612083,170.7922172,172.9075365,165.9044026
2006-06-05,191.3308263,49.60137209,214.9091899,206.7256884,196.8537039,256.3823789,260.6506109,195.9372369,211.0925204,202.546752
2006-06-06,210.4203542,295.5730748,203.775202,237.7110691,200.4360849,286.4158617,291.1850628,256.3125879,203.0957875,194.8775463
2006-06-07,201.8244085,300.977528,173.3298486,209.8641218,172.7796236,320.4468262,325.7837775,302.798025,196.2647336,188.3265734
2006-06-08,220.0606811,356.6694007,170.7205632,218.7209149,197.2755813,312.873227,318.0851062,250.2292442,213.9636338,205.3136141
2006-06-09,173.5131401,247.382585,157.2087354,232.3683371,186.4837566,278.4132327,283.05202,259.3094084,170.3050857,163.4232513
2006-06-10,215.8092512,253.2293292,200.9352616,255.030736,230.0300627,245.6198262,249.7130608,255.4211935,242.5863777,232.7882655
2006-06-11,181.4153723,190.7438483,181.1602579,200.9761837,177.5131315,259.9724051,264.3057082,249.6317837,177.390853,170.2293111
2006-06-12,219.6105988,218.5202151,57.4625242,208.5152328,180.7310918,278.2353312,282.8739925,199.3212055,260.6989728,250.1790179
2006-06-13,197.6651203,223.7317729,216.5945268,225.2519399,174.2517458,281.4938304,286.1877735,281.2251404,171.6684536,164.7443394
2006-06-14,227.4790734,277.2275111,192.3539882,235.0786383,207.0269671,318.8724515,324.1907715,292.5831901,230.1313279,220.8534518
2006-06-15,185.2469976,281.546448,176.8702787,201.0300955,181.1532211,307.769369,312.9035522,248.4702857,192.1875083,184.4429438
2006-06-16,168.2387289,237.6515817,140.21905,215.2464311,158.2557017,265.0009504,269.4225751,245.4437378,158.0557462,151.6895345
2006-06-17,179.7336034,137.0575383,192.8771179,249.6548157,209.0682041,251.186637,255.3786193,244.5991279,239.7139361,230.0631445
2006-06-18,173.8118382,213.1671252,167.1864985,219.0786838,180.0367725,233.5795654,237.478502,244.143837,197.1213787,189.189023
2006-06-19,192.1778819,231.7943699,74.28143699,232.3776979,173.5981342,296.1370027,301.0811615,225.9836408,189.2291355,181.6178997
2006-06-20,196.5549346,255.107482,314.0847425,225.7298946,192.1002219,323.993494,329.4038322,292.019222,209.1453783,200.7369644
2006-06-21,186.3693686,278.1711793,42.38524891,194.3208692,200.5206294,267.7515449,272.2236135,233.2568468,201.3988272,193.3056078
2006-06-22,194.4362009,289.8142568,162.0844295,218.4485983,192.9078435,303.135103,308.1991886,230.9378244,191.6655352,183.9670213
2006-06-23,174.1982377,114.4727501,246.0018887,236.1514758,164.6263235,217.4872196,221.1212358,272.5290055,178.0067589,170.8601869
2006-06-24,196.7780264,300.7305624,206.5084921,230.3911648,203.3918826,220.6299651,224.3172432,279.3663526,224.4344594,215.4281023
2006-06-25,205.3857308,232.3297632,213.6421935,244.2607578,218.0065445,262.0797454,266.4606432,249.8260477,229.0492405,219.8619649
2006-06-26,214.2720689,244.6123198,177.512232,200.6053891,198.7134094,262.186422,266.5699936,263.1878467,196.4393883,188.5637702
2006-06-27,190.9025062,241.5181506,167.9435315,237.1662104,200.4734702,294.675287,299.6030502,251.9464829,204.5933617,196.3946478
2006-06-28,220.4670939,273.3646526,185.9221624,209.0422062,179.4802227,277.4525206,282.0932151,286.6866167,241.2907928,231.6259905
2006-06-29,198.8688694,191.573158,180.0650932,237.4507894,189.8031712,287.0974879,291.9004799,246.0325378,231.7046765,222.4281587
2006-06-30,163.0702944,268.9134165,188.9966495,223.738535,172.6968554,268.4470076,272.9388983,269.0630197,188.7090412,181.1574099
2006-07-01,201.1297037,176.8275116,190.1589948,237.1610971,220.5284174,258.3807379,262.7046468,246.7829512,244.3752938,234.5979399
2006-07-02,212.3454622,294.565545,256.2191176,258.3836576,192.4496711,230.8423282,234.705799,240.4166118,223.3851629,214.4493447
2006-07-03,198.3083513,188.3517947,192.3677816,215.6720546,190.2816167,257.3544522,261.6620948,264.5902195,215.7933218,207.1628618
2006-07-04,172.8091734,288.985698,78.81077459,185.2476773,144.6540002,294.7459091,299.6799363,239.5621698,192.7470909,185.0398361
2006-07-05,176.268732,283.5312355,176.8871571,209.9343537,147.1016526,278.9919685,283.662768,212.3012304,177.7206574,170.6156307
2006-07-06,185.8774587,253.7790811,147.5418472,204.7490126,140.8858597,280.2432904,284.9355336,233.3801128,211.1882257,202.7468462
2006-07-07,204.0949798,264.2551486,224.625667,219.5534911,187.682283,242.8474092,246.9139443,249.2116831,194.9270006,187.1371052
2006-07-08,213.8347823,251.2397821,226.3685834,241.5152636,224.7619312,239.5198026,243.5310388,311.9851571,238.2244148,228.7060621
2006-07-09,221.6068154,212.1821852,276.3107361,241.6881816,212.5339382,237.0672775,241.0378595,242.2336806,224.9181505,215.9331954
2006-07-10,183.0717784,244.346837,223.7063199,197.8304774,183.283813,260.7773968,265.1455539,246.5140664,183.0114327,175.7019692
2006-07-11,208.6188857,285.0623786,174.7547318,206.7739257,154.6617905,301.8119046,306.8679435,271.5594859,202.6438215,194.5518096
2006-07-12,181.6607585,274.6639375,137.92465,176.5094028,176.8028769,286.9923546,291.8006385,244.8364864,204.257814,196.1029321
2006-07-13,277.8484606,249.9963886,158.0539636,172.6905508,193.2965132,290.2559466,295.1194209,204.4410119,227.5925724,218.5078236
2006-07-14,227.2450645,270.4099604,160.7822445,137.5382584,150.2038949,292.9361595,297.8450598,256.1544028,157.1928377,150.9194313
2006-07-15,212.8147602,152.0586666,265.3689921,150.9318754,189.122879,222.6156852,226.3465774,223.8272906,212.8035735,204.3124452
2006-07-16,291.2760939,209.4917993,202.5511917,184.7861752,229.7006244,224.5090921,228.2721126,238.7328463,253.4950553,243.3822466
2006-07-17,229.7523308,209.4908053,162.4706787,168.0775912,193.5105687,294.589406,299.5275697,311.3204559,220.6543329,211.8533626
2006-07-18,247.5265715,328.6173237,209.633411,160.8481576,174.483881,277.3793795,282.029543,299.1770633,202.4876097,194.4127992
2006-07-19,230.4891743,225.2692008,165.7233675,135.9922849,174.5224233,297.6163398,302.6062935,253.8587827,188.7284398,181.2037775
2006-07-20,222.3883854,310.4027965,144.2619301,172.1295243,153.2094261,303.7667938,308.8604042,217.9646204,198.403724,190.4948392
2006-07-21,215.5830172,184.8447558,174.6032336,143.0330716,163.3673039,225.663957,229.4483246,239.6947246,189.5840932,182.0282474
2006-07-22,274.7437412,88.34744023,196.3596685,201.5804055,233.7329363,264.2152703,268.6466066,265.4289701,261.1773034,250.7701402
2006-07-23,264.0357533,206.0952292,203.7877242,166.3707412,223.0043359,234.1164843,238.043426,260.9734614,236.2595134,226.8470787
2006-07-24,260.4605773,488.0221537,245.8495247,167.28186,185.1779239,273.1043459,277.6857304,297.3016321,231.6024774,222.3773665
2006-07-25,247.571853,229.0300206,164.4598944,176.581497,199.8074407,257.6746909,261.997694,244.0531709,192.1662746,184.5134584
2006-07-26,245.4396735,259.4485747,176.0648448,140.2734729,196.6887149,233.7009147,237.6221224,264.3240815,229.0903027,219.9687974
2006-07-27,245.7506636,268.2091748,202.6379377,170.3475291,172.0178084,279.540544,284.2313762,273.3569843,189.1976885,181.6660177
2006-07-28,235.2232291,259.3203335,145.7852192,166.2497553,197.8378408,200.3063525,203.667948,257.3669623,216.2210107,207.6152536
2006-07-29,234.3700557,186.1624422,159.4789678,192.1750309,186.6449148,243.7833341,247.8750021,239.9314727,233.9739151,224.6633873
2006-07-30,254.2918032,207.3238587,193.130966,165.72695,195.6277097,260.1982768,264.5659126,237.1859631,215.7189632,207.1365219
2006-07-31,209.232553,238.3663439,212.0472884,167.1668209,191.0926862,262.6742057,267.0838652,271.5011288,202.6920512,194.6294555
2006-08-01,263.0301827,244.3572686,219.0122594,162.17696,178.342056,268.8825758,273.3969329,269.4328229,196.1265092,188.32659
2006-08-02,227.5304646,233.6180446,176.1967774,137.9218742,185.0582672,293.374009,298.3000782,252.1073767,192.0051906,184.3706588
2006-08-03,236.1874549,241.7446417,148.0592849,175.0440262,178.3178658,243.1874714,247.2712828,267.1675017,197.6826982,189.8239438
2006-08-04,254.174157,257.5136965,178.183678,149.2031025,183.7793547,243.2432615,247.3284386,283.962129,184.5619489,177.2262275
2006-08-05,266.0775973,203.4189506,203.2692041,176.4573339,231.1875353,245.4568079,249.5795936,256.3344854,250.9606048,240.9876968
2006-08-06,219.8383698,105.9916163,153.6730877,144.687752,163.8644226,251.0235455,255.2402749,220.8365467,212.3174878,203.8818561
2006-08-07,226.872032,245.9419943,145.6879747,153.6396857,181.4867562,223.2330946,226.9833896,260.9114565,179.9911236,172.8412477
2006-08-08,228.068472,160.4520085,168.1450933,151.4908778,166.9970841,279.301564,283.9942966,215.537707,189.5865196,182.0569451
2006-08-09,245.1367819,235.3475507,181.3188514,156.6029902,198.5601752,280.9314901,285.6521036,248.064735,187.0388821,179.6119332
2006-08-10,261.4343779,369.9540652,202.6745268,158.9058945,187.105692,285.5937489,290.3932079,276.8216873,217.4579294,208.8247786
2006-08-11,238.9050089,257.6203827,184.1087824,168.8134006,196.8359258,233.4579425,237.3816607,310.013952,201.4137253,193.4190897
2006-08-12,265.581501,102.0531684,158.5213079,179.2784725,220.6280627,243.7478535,247.8449435,260.8576668,236.2554239,226.8796544
2006-08-13,264.9578379,283.8319215,235.7000831,183.664707,224.5305935,194.9665592,198.2440418,278.9856471,222.9203461,214.0754985
2006-08-14,229.344302,205.0297737,163.1676664,171.6603509,179.8945122,255.4927176,259.7881247,249.485524,199.2120243,191.3093935
2006-08-15,252.6921774,317.0903319,165.3748773,112.6318633,198.263711,265.5488317,270.013773,277.786729,180.3903769,173.2357829
2006-08-16,249.8058573,232.2035933,160.2703825,173.7246742,185.6769806,245.2246512,249.3482938,280.4264359,216.1459923,207.5749369
2006-08-17,266.9721876,257.39559,192.7115612,168.139322,204.2682616,274.7855248,279.4067409,281.8101409,185.7431715,178.3791434
2006-08-18,226.9647784,277.2314235,94.81514365,159.1915454,215.4542481,190.933043,194.1444034,259.3692702,191.9493104,184.3407132
2006-08-19,241.3437295,178.1369973,210.4743578,156.2150375,196.555457,222.8845472,226.6337025,258.2238295,247.0420397,237.2515515
2006-08-20,264.7241067,243.2987621,236.4177596,180.4223964,225.7877525,234.1358056,238.0746318,252.8323756,238.7874966,229.3259856
2006-08-21,247.5403743,293.4114938,182.6236573,146.3012491,196.3083242,203.3758627,206.7975782,276.4311836,208.5096903,200.2494898
2006-08-22,239.1286245,198.9004327,175.0235127,165.2156018,181.9825847,278.4446137,283.1298211,249.3947591,185.1483417,177.8150395
2006-08-23,262.6236207,257.3442772,149.1421148,173.5370077,221.8150074,243.8657502,247.9695514,261.8179768,223.3106539,214.4675525
2006-08-24,240.7507504,267.6450956,156.0503049,161.7680694,179.8341093,257.2736542,261.6035386,260.3564633,187.2842237,179.8692136
2006-08-25,239.5205092,267.7169292,158.1416356,167.6560191,179.1038233,230.1588528,234.0328042,252.2377326,222.1317564,213.3387662
2006-08-26,209.0235271,143.9368635,118.1559426,139.6831376,177.4834279,185.5239495,188.6469492,226.2075619,178.1321117,171.0822025
2006-08-27,265.4905328,260.585026,228.3137749,186.9212308,228.0359815,247.6453995,251.8145512,237.1035663,235.5997842,226.2773022
2006-08-28,258.8332137,122.1621743,234.4688379,192.9561548,194.7556366,244.5235705,248.6405967,230.0971024,204.6784171,196.5810456
2006-08-29,265.9812095,319.1247994,190.5939293,142.3054138,200.3368065,228.2252773,232.0682926,258.857658,213.3459975,204.9073692
2006-08-30,257.7335278,281.2783546,195.2976559,155.1599732,197.8666201,273.1450736,277.744961,330.6709042,200.9880078,193.0397338
2006-08-31,254.125881,232.2099919,160.4174792,173.4513976,195.1537404,218.4549458,222.1342116,234.4765458,187.7610934,180.3373389
2006-09-01,238.3362347,270.8284555,156.8209546,158.5554207,199.0152741,232.357561,236.2713872,249.3897337,194.205163,186.5281181
2006-09-02,244.58245,127.9081998,155.2558279,157.8531881,188.8583336,242.9950423,247.0884743,246.2762489,230.9496739,221.8218773
2006-09-03,246.139484,282.7845804,213.3592126,180.6362782,224.984039,232.4984815,236.4155009,210.4174601,229.8043913,220.723631
2006-09-04,267.7483339,274.9844776,173.9500301,143.5268509,162.9823988,271.440191,276.0137596,276.7136045,176.180552,169.2201051
2006-09-05,230.8577054,273.2015279,211.9135971,151.689405,174.1261555,254.9387574,259.2347383,242.9599931,204.9965895,196.899274
2006-09-06,278.6173617,213.3685831,165.7700911,156.9739767,185.8967226,278.255459,282.9448407,219.2315308,215.5940143,207.0797647
2006-09-07,223.609856,244.9629771,160.5480599,150.8429456,165.424499,260.9381288,265.336125,243.8316146,183.8650112,176.6052221
2006-09-08,261.8107626,280.521733,165.3680392,161.7290747,204.420726,232.5155483,236.4349044,239.4998095,207.4108029,199.2229219
2006-09-09,260.6133063,202.5662312,187.8346837,166.026173,199.0380821,234.5826597,238.5372731,236.089226,227.1620735,218.1962293
2006-09-10,266.4494741,231.8638422,193.5839168,161.1329602,220.2942024,237.0577999,241.0545571,212.0655907,221.7900909,213.037982
2006-09-11,265.0060826,257.2640922,183.0214365,163.4578599,196.99079,277.5123082,282.1916111,246.3239591,208.1819136,199.9684039
2006-09-12,280.4990502,258.3884427,186.5068028,174.181782,189.5655499,283.8635511,288.6504464,223.4118662,206.4341777,198.2912128
2006-09-13,266.595228,269.9724271,148.7181204,157.3634396,184.9721268,235.2724379,239.240338,191.9602807,194.4459863,186.7774033
2006-09-14,273.2674865,284.8704166,200.5600974,148.4646052,183.9183318,274.0934847,278.7165898,201.3983448,197.8432083,190.0421693
2006-09-15,258.3800315,246.1430403,127.0103885,158.9084759,175.5833296,194.1710355,197.4464395,192.9608904,191.7007602,184.1433971
2006-09-16,280.5784945,221.7012804,211.0148268,191.4139313,229.1382864,247.3316132,251.5042004,279.9539376,250.7137366,240.8318531
2006-09-17,300.3339841,256.2990976,251.7132803,193.8973882,227.6997584,283.0618635,287.8377337,296.8543851,239.788225,230.3388173
2006-09-18,276.2325308,250.3493131,222.9795147,175.9125747,213.8431318,237.2712566,241.2749576,285.5805223,229.1292461,220.1016445
2006-09-19,270.9035167,320.1572194,173.9256447,150.9231444,195.1328738,276.0028297,280.6605713,270.4438095,185.9943665,178.6676943
2006-09-20,290.117859,216.4757878,150.9957408,160.1908047,193.8363421,258.9793118,263.3502259,299.0505584,213.9710107,205.5439329
2006-09-21,254.7204544,260.9951663,158.4289624,143.7848547,172.0121789,229.0159251,232.8815367,267.8384694,187.5240741,180.1400316
2006-09-22,231.2751191,253.2906067,172.4228812,151.2496277,184.0233713,214.353941,217.9724473,283.7530978,192.0551852,184.494202
